"Organ_Pair","Organ1","Organ2","Gene_Organ1","Gene_Organ2","Correlation","P_value","N","Gene1","Gene2","Group","Analysis_Note","Significance","Significant"
"Liver_vs_Colon","Liver","Colon","Liver_Ins1","Colon_Insr",-0.129805830898581,0.917129198056082,3,"Ins1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ins2","Colon_Insr",-0.0872115789502661,0.798744664077349,11,"Ins2","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Srr","Colon_Insr",0.00272910322681816,0.993283914223216,12,"Srr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glp1r","Colon_Insr",0.0742559423797657,0.818597602608913,12,"Glp1r","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Zfand6","Colon_Insr",0.119746485366313,0.710873308668901,12,"Zfand6","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ghrhr","Colon_Insr",-0.0418844032827975,0.897165820453441,12,"Ghrhr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Insr","Colon_Insr",0.347435148312728,0.268486040542307,12,"Insr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glut1","Colon_Insr",0.0818131386960387,0.800449025393808,12,"Glut1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Tcf19","Colon_Insr",-0.0106575196908197,0.973776481716253,12,"Tcf19","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Tbc1d4","Colon_Glut1",-0.331279777121436,0.292856308888499,12,"Tbc1d4","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Mafa","Colon_Glut1",-0.37206187968978,0.233673701027901,12,"Mafa","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ins1","Colon_Glut1",0.451669785613817,0.701657041872192,3,"Ins1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ins2","Colon_Glut1",-0.316120534376449,0.34360907971848,11,"Ins2","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Srr","Colon_Glut1",-0.375551133832698,0.228970759132689,12,"Srr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glp1r","Colon_Glut1",-0.168271722397915,0.601134828743955,12,"Glp1r","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Zfand6","Colon_Glut1",-0.302862323927063,0.338626406354789,12,"Zfand6","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ghrhr","Colon_Glut1",-0.358616943036499,0.252328289896001,12,"Ghrhr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Insr","Colon_Glut1",0.00122218244216166,0.996992291386519,12,"Insr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glut1","Colon_Glut1",-0.327064862636033,0.29941259084528,12,"Glut1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Tcf19","Colon_Glut1",-0.390580151434711,0.209366095433245,12,"Tcf19","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Tbc1d4","Colon_Tcf19",0.0611666746180042,0.850221015882731,12,"Tbc1d4","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Mafa","Colon_Tcf19",0.0426947525855951,0.895185829583256,12,"Mafa","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ins1","Colon_Tcf19",0.558787428111677,0.622533536310957,3,"Ins1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ins2","Colon_Tcf19",-0.00398107237561525,0.990731401042582,11,"Ins2","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Srr","Colon_Tcf19",0.0189845798084676,0.953302579687358,12,"Srr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glp1r","Colon_Tcf19",0.0890860700767038,0.783068138737985,12,"Glp1r","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Zfand6","Colon_Tcf19",0.120609232981178,0.708870166669953,12,"Zfand6","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Ghrhr","Colon_Tcf19",-0.0211639305602252,0.947947981964439,12,"Ghrhr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Insr","Colon_Tcf19",0.382728435985371,0.219476297380658,12,"Insr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Glut1","Colon_Tcf19",0.0683996847449841,0.832718269131289,12,"Glut1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Colon","Liver","Colon","Liver_Tcf19","Colon_Tcf19",-0.00502921974374472,0.987623821916528,12,"Tcf19","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Tbc1d4",-0.212157228270444,0.507985751625148,12,"Tbc1d4","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Tbc1d4",-0.300610352828933,0.3424093768511,12,"Mafa","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Tbc1d4",-0.975153136425705,0.142211353888851,3,"Ins1","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Tbc1d4",-0.729215991717656,0.010883747911956,11,"Ins2","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Tbc1d4",-0.347763331865819,0.268003517279103,12,"Srr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Tbc1d4",-0.501651713293246,0.0965741563156664,12,"Glp1r","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Tbc1d4",-0.234069579992373,0.464027861923869,12,"Zfand6","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Tbc1d4",-0.457822007871547,0.134486944118525,12,"Ghrhr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Tbc1d4",0.157689958180809,0.624516555217069,12,"Insr","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Tbc1d4",-0.257214887026707,0.41962657456883,12,"Glut1","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Tbc1d4",-0.404233877830334,0.192471657058845,12,"Tcf19","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Mafa",-0.437680262257518,0.154742759303099,12,"Tbc1d4","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Mafa",-0.544053341386082,0.0674552648213672,12,"Mafa","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Mafa",-0.977247352665797,0.136062357260753,3,"Ins1","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Mafa",-0.613648057053777,0.0446337237210118,11,"Ins2","Mafa","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Mafa",-0.419747366541449,0.174329712922459,12,"Srr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Mafa",-0.278001349872647,0.381628716043334,12,"Glp1r","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Mafa",-0.447145165780345,0.144996593116156,12,"Zfand6","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Mafa",-0.457049067944052,0.135230663650572,12,"Ghrhr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Mafa",-0.0904476279999958,0.779824134501845,12,"Insr","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Mafa",-0.422852061662915,0.170832858876086,12,"Glut1","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Mafa",-0.486362589773517,0.108863065364455,12,"Tcf19","Mafa","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Ins1",NA,NA,NA,"Tbc1d4","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Ins1",NA,NA,NA,"Mafa","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Ins1",NA,NA,NA,"Ins1","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Ins1",NA,NA,NA,"Ins2","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Ins1",NA,NA,NA,"Srr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Ins1",NA,NA,NA,"Glp1r","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Ins1",NA,NA,NA,"Zfand6","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Ins1",NA,NA,NA,"Ghrhr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Ins1",NA,NA,NA,"Insr","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Ins1",NA,NA,NA,"Glut1","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Ins1",NA,NA,NA,"Tcf19","Ins1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Ins2",-0.571373012613268,0.236207731886259,6,"Tbc1d4","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Ins2",-0.60940968136749,0.199046810356794,6,"Mafa","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Ins2",NA,NA,NA,"Ins1","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",NA
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Ins2",-0.587683662181893,0.297373958488923,5,"Ins2","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Ins2",-0.646806304120427,0.165088967469358,6,"Srr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Ins2",-0.454932229929111,0.364678800592363,6,"Glp1r","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Ins2",-0.591993922032347,0.215743265821,6,"Zfand6","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Ins2",-0.613692915899017,0.195024830771288,6,"Ghrhr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Ins2",-0.576924691413633,0.230625375669393,6,"Insr","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Ins2",-0.576322284592384,0.231228540308943,6,"Glut1","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Ins2",-0.622726452564651,0.186653317030939,6,"Tcf19","Ins2","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Srr",-0.247503597468369,0.437994344616721,12,"Tbc1d4","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Srr",-0.378248965433294,0.22537363071455,12,"Mafa","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Srr",-0.967034716052104,0.163916948759571,3,"Ins1","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Srr",-0.554767811984871,0.0765093692787368,11,"Ins2","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Srr",-0.2059213147486,0.520820214867566,12,"Srr","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Srr",-0.137778376730753,0.669372609987205,12,"Glp1r","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Srr",-0.252841458837096,0.427850783886764,12,"Zfand6","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Srr",-0.309544382073947,0.327535166599842,12,"Ghrhr","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Srr",0.11637360536675,0.718720541333249,12,"Insr","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Srr",-0.219919148769574,0.492208483757406,12,"Glut1","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Srr",-0.304284787784962,0.336248554028851,12,"Tcf19","Srr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Glp1r",-0.493187800882988,0.103255764899181,12,"Tbc1d4","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Glp1r",-0.565376238445649,0.0553976552633852,12,"Mafa","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Glp1r",-0.901428549558885,0.285039070039924,3,"Ins1","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Glp1r",-0.71451657560559,0.0134866721043938,11,"Ins2","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Glp1r",-0.387134493331806,0.213767323642107,12,"Srr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Glp1r",-0.460236107172565,0.132181217170561,12,"Glp1r","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Glp1r",-0.469892636247011,0.123215895893254,12,"Zfand6","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Glp1r",-0.525397722568954,0.0793942918871606,12,"Ghrhr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Glp1r",-0.0609122993669796,0.85083774000004,12,"Insr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Glp1r",-0.458843439718034,0.133508204938406,12,"Glut1","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Glp1r",-0.545625304962933,0.0665096025904313,12,"Tcf19","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Zfand6",0.407074610151521,0.189065992676604,12,"Tbc1d4","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Zfand6",0.28515545369565,0.368976978527406,12,"Mafa","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Zfand6",-0.992059863600113,0.0802780629367044,3,"Ins1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Zfand6",-0.319017625655085,0.338959689217191,11,"Ins2","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Zfand6",0.36512210773985,0.243196873373429,12,"Srr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Zfand6",0.0497172660822622,0.878051257118759,12,"Glp1r","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Zfand6",0.408158628547881,0.18777629985336,12,"Zfand6","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Zfand6",0.149174327443001,0.643567806637403,12,"Ghrhr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Zfand6",0.702347610443918,0.0108714894880389,12,"Insr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Zfand6",0.393886240020858,0.205195374984403,12,"Glut1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Zfand6",0.264025081254341,0.406977358485995,12,"Tcf19","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Ghrhr",-0.109542754289266,0.734688921164185,12,"Tbc1d4","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Ghrhr",-0.203900420442502,0.525009372330668,12,"Mafa","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Ghrhr",-0.795643511609029,0.414265786102031,3,"Ins1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Ghrhr",-0.352016945896099,0.288384629632124,11,"Ins2","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Ghrhr",-0.150304415246981,0.641027895625275,12,"Srr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Ghrhr",-0.0467332398495735,0.885326661382813,12,"Glp1r","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Ghrhr",-0.123693921610667,0.701721996627925,12,"Zfand6","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Ghrhr",-0.154613432018449,0.631375808081447,12,"Ghrhr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Ghrhr",0.184567638787394,0.565798591083243,12,"Insr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Ghrhr",-0.109567635954169,0.734630576158898,12,"Glut1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Ghrhr",-0.184329877525861,0.566308053081911,12,"Tcf19","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Insr",-0.125605809533936,0.697302639673288,12,"Tbc1d4","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Insr",-0.291292944259084,0.358300515650076,12,"Mafa","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Insr",-0.930565611010506,0.238631603272054,3,"Ins1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins2","Spleen_Insr",-0.5692469081729,0.0675796277253724,11,"Ins2","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Srr","Spleen_Insr",-0.19766606347402,0.538023188397086,12,"Srr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glp1r","Spleen_Insr",-0.181169838933719,0.573096703139165,12,"Glp1r","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Zfand6","Spleen_Insr",-0.181726942155881,0.571897536592115,12,"Zfand6","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ghrhr","Spleen_Insr",-0.285498258123582,0.368376315118998,12,"Ghrhr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Insr","Spleen_Insr",0.0876276064193128,0.786546547817788,12,"Insr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Glut1","Spleen_Insr",-0.147149745661455,0.648126874747158,12,"Glut1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tcf19","Spleen_Insr",-0.233248731208803,0.465641597275979,12,"Tcf19","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Tbc1d4","Spleen_Glut1",-0.55026743744275,0.0637704980079172,12,"Tbc1d4","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Liver_vs_Spleen","Liver","Spleen","Liver_Mafa","Spleen_Glut1",-0.671321134306578,0.0168331451147916,12,"Mafa","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Liver_vs_Spleen","Liver","Spleen","Liver_Ins1","Spleen_Glut1",-0.998126560656822,0.0389746985058878,3,"Ins1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
