Organ1,Organ2,Col1,Col2,Gene1,Gene2,N,Correlation,P_value,Group,Sig_raw
Pancreas,Spleen,Pancreas_Insr,Spleen_Insr,Insr,Insr,4,-0.35620514619069776,0.6437948538093021,IL10-KO,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Mafa,Insr,Mafa,4,0.39254286098852903,0.6074571390114709,IL10-KO,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Tcf19,Insr,Tcf19,4,0.11303311097719418,0.8869668890228057,IL10-KO,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Zfand6,Insr,Zfand6,4,0.15154781999576944,0.8484521800042306,IL10-KO,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Glut1,Mafa,Glut1,4,-0.3330346008517937,0.6669653991482063,IL10-KO,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Insr,Mafa,Insr,4,0.12749472279763874,0.8725052772023614,IL10-KO,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Mafa,Mafa,Mafa,4,-0.5778545915749734,0.4221454084250267,IL10-KO,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Tcf19,Mafa,Tcf19,4,-0.4241262630899944,0.5758737369100055,IL10-KO,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Zfand6,Mafa,Zfand6,4,-0.25792228761006475,0.7420777123899351,IL10-KO,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Glut1,Srr,Glut1,4,-0.6255990619594651,0.37440093804053487,IL10-KO,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Insr,Srr,Insr,4,-0.91771796497365,0.08228203502635001,IL10-KO,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Mafa,Srr,Mafa,4,-0.7241093185696119,0.2758906814303881,IL10-KO,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Tcf19,Srr,Tcf19,4,-0.9259995675093329,0.07400043249066712,IL10-KO,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Zfand6,Srr,Zfand6,4,-0.6386932665627506,0.3613067334372495,IL10-KO,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Glut1,Tbc1d4,Glut1,4,0.7327635002494699,0.2672364997505301,IL10-KO,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Insr,Tbc1d4,Insr,4,0.21267834337206185,0.7873216566279382,IL10-KO,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Mafa,Tbc1d4,Mafa,4,0.8219621228899864,0.17803787711001373,IL10-KO,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Tcf19,Tbc1d4,Tcf19,4,0.4768164015559392,0.5231835984440609,IL10-KO,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Zfand6,Tbc1d4,Zfand6,4,0.6782378209233656,0.3217621790766345,IL10-KO,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,0.710891120277261,0.289108879722739,IL10-KO,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Insr,Zfand6,Insr,4,0.4492382375467223,0.5507617624532777,IL10-KO,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,0.9164468026297534,0.08355319737024658,IL10-KO,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,0.8270839725081048,0.17291602749189527,IL10-KO,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,0.660660705491942,0.339339294508058,IL10-KO,False
